Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
LOC_488	LOC_488_2	1311	2700	-1	462	6.04083251953	54.84247	46.2106277056	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4882	LOC_4882_1	50	956	1	301	4.20245361328	32.34236	43.6282392027	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4883	LOC_4883_1	67	805	1	245	6.22857666016	27.70243	27.8665306122	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4884	LOC_4884_1	111	948	1	278	5.00738525391	28.80667	14.0065107914	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4885	LOC_4885_1	47	863	1	271	7.59576416016	30.31908	31.6295571956	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4885	LOC_4885_2	962	2048	1	361	7.48211669922	41.07355	56.2152908587	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4886	LOC_4886_1	385	982	-1	198	8.99993896484	22.38067	40.6934343434	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4887	LOC_4887_1	24	936	1	303	9.89398193359	33.44693	37.2020132013	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4888	LOC_4888_1	161	407	-1	81	10.805847168	9.22753	32.2025925926	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4889	LOC_4889_1	106	334	1	75	8.80792236328	8.39111	27.54	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4889	LOC_4889_2	517	919	-1	133	9.49359130859	13.86564	50.4827067669	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4889	LOC_4889_3	1190	1628	-1	145	9.53875732422	16.18244	46.1606896552	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_489	LOC_489_1	1602	2910	1	435	5.22821044922	50.02193	43.166045977	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_489	LOC_489_2	2896	3385	1	162	9.16571044922	18.59243	32.5833950617	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_489	LOC_489_3	3452	3839	-1	128	5.37152099609	14.64048	42.16328125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4890	LOC_4890_1	93	984	1	296	4.71697998047	33.37328	29.4304391892	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4892	LOC_4892_1	252	609	1	118	6.80657958984	13.27191	37.886440678	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4892	LOC_4892_2	637	1174	-1	178	8.62945556641	20.26661	33.0471910112	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4893	LOC_4893_1	693	1479	-1	261	5.21954345703	30.22249	34.1268199234	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4894	LOC_4894_1	1050	1308	-1	85	9.56915283203	9.74365	41.5742352941	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4895	LOC_4895_1	101	533	1	143	10.4067993164	16.50203	50.8685314685	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4896	LOC_4896_1	743	1391	1	215	9.07977294922	23.88636	24.5027906977	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4897	LOC_4897_1	196	430	-1	77	4.67938232422	8.91581	39.2493506494	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4897	LOC_4897_2	568	1387	-1	272	9.18060302734	30.98471	44.5253676471	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4675	66.0	62.7306273063	4.1e-11
LOC_4897	LOC_4897_3	1632	1815	-1	60	6.18145751953	7.02091	49.0383333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4898	LOC_4898_1	140	626	1	161	10.5077514648	18.66652	37.9105590062	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4899	LOC_4899_1	73	1213	1	379	9.20269775391	42.68856	25.8751978892	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_49	LOC_49_1	506	878	-1	123	8.89215087891	14.69284	55.3456910569	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_490	LOC_490_1	83	206	1	40	4.78399658203	5.64476	151.7725	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_490	LOC_490_2	865	1126	1	86	6.80804443359	9.49959	17.4988372093	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_490	LOC_490_3	1433	1610	1	58	9.69708251953	5.60947	14.9534482759	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_490	LOC_490_4	2293	2446	-1	50	6.52532958984	5.6072	51.356	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4900	LOC_4900_1	11	1121	-1	369	8.56060791016	42.15865	30.3284552846	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4901	LOC_4901_1	29	1010	1	326	6.51055908203	34.9423	20.3	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4903	LOC_4903_1	72	1362	1	429	5.14093017578	47.72531	24.2477855478	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4904	LOC_4904_1	422	1151	-1	242	8.88592529297	27.47905	41.0037603306	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4906	LOC_4906_1	292	616	1	107	6.30706787109	12.30185	9.09252336449	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4906	LOC_4906_2	612	957	1	114	4.61944580078	12.67277	41.5061403509	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4906	LOC_4906_3	969	1266	1	98	7.57855224609	11.48961	65.6693877551	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4907	LOC_4907_1	25	1303	-1	425	8.43841552734	49.12352	53.0282823529	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4908	LOC_4908_1	668	1022	-1	117	8.95098876953	13.3539	19.7599145299	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4909	LOC_4909_1	33	582	1	182	6.44622802734	21.47878	42.5593956044	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_491	LOC_491_1	7	892	1	294	6.84417724609	34.23167	42.6636054422	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4910	LOC_4910_1	7	1720	1	570	8.86907958984	65.80752	47.0082982456	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4911	LOC_4911_1	274	1081	1	268	8.77874755859	31.44382	43.6268656716	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4912	LOC_4912_1	185	1658	-1	490	4.39483642578	54.61131	45.2314693878	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4914	LOC_4914_1	237	1182	1	314	5.28399658203	34.29449	39.0003184713	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4915	LOC_4915_1	933	1110	1	58	8.68658447266	6.70385	37.9793103448	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4917	LOC_4917_1	96	597	1	166	5.30999755859	18.69528	24.206686747	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4918	LOC_4918_1	9	783	1	257	6.30950927734	28.25234	25.8050583658	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4919	LOC_4919_1	12	1431	1	472	4.63873291016	52.99852	32.2328601695	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_492	LOC_492_1	57	912	1	284	9.10296630859	34.33821	49.2979225352	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4921	LOC_4921_1	312	1230	1	305	9.77447509766	32.81823	36.626295082	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4922	LOC_4922_1	6	705	1	232	4.80303955078	27.06748	55.6629310345	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4923	LOC_4923_1	295	949	-1	217	5.15020751953	25.42976	47.6917050691	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4923	LOC_4923_2	1090	1795	-1	234	8.68353271484	26.1452	51.165	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4925	LOC_4925_1	73	775	1	233	5.21746826172	26.03236	36.5751072961	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4925	LOC_4925_2	870	1233	-1	120	5.12127685547	13.10675	22.1133333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4927	LOC_4927_1	107	869	1	253	9.21649169922	27.81592	34.028458498	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4928	LOC_4928_1	970	1261	-1	96	9.78033447266	10.981	13.7479166667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4929	LOC_4929_1	254	1565	1	436	5.79339599609	48.84347	31.7750229358	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_493	LOC_493_1	275	746	-1	156	8.31927490234	18.87478	47.4903846154	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4930	LOC_4930_1	555	807	-1	83	9.25042724609	9.42651	32.3013253012	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4932	LOC_4932_1	396	1062	-1	221	9.03826904297	25.57419	34.949321267	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4933	LOC_4933_1	851	1163	-1	103	9.79449462891	12.24004	34.067961165	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4934	LOC_4934_1	81	876	1	264	5.33880615234	29.34115	33.646969697	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4935	LOC_4935_1	107	1244	1	378	4.85418701172	41.20895	31.5592857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4936	LOC_4936_1	86	326	1	79	4.91888427734	9.09933	20.1493670886	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4936	LOC_4936_2	410	1115	1	234	5.54779052734	27.20749	27.3137179487	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4938	LOC_4938_1	264	1845	1	526	9.37066650391	60.59297	45.9734410646	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4939	LOC_4939_1	90	360	1	89	5.23236083984	10.42158	44.4752808989	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_494	LOC_494_1	12	1152	1	379	5.66741943359	43.52041	37.1264116095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4940	LOC_4940_1	59	245	1	61	9.89971923828	6.594	41.3245901639	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4940	LOC_4940_2	248	458	1	69	9.40252685547	7.30738	29.5956521739	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4940	LOC_4940_3	462	771	1	102	5.35723876953	11.07417	39.9568627451	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4940	LOC_4940_4	748	1126	1	125	5.06585693359	14.09421	39.41128	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4940	LOC_4940_5	1141	1468	1	108	4.86114501953	12.08118	44.687037037	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4941	LOC_4941_1	118	673	1	184	5.57305908203	21.63909	50.5304891304	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4941	LOC_4941_2	968	1334	-1	121	5.24176025391	14.12861	20.5429752066	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4942	LOC_4942_1	34	325	1	96	9.69525146484	10.65507	17.178125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4942	LOC_4942_2	321	2502	1	726	6.13433837891	83.65198	36.6801652893	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4943	LOC_4943_1	45	726	1	226	9.36273193359	25.13026	35.7102212389	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4943	LOC_4943_2	747	1845	1	365	5.48565673828	42.21967	40.5152054795	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4945	LOC_4945_1	789	1026	1	78	9.76190185547	8.86961	51.4705128205	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4946	LOC_4946_1	865	1027	1	53	10.7892456055	6.52456	69.0905660377	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4947	LOC_4947_1	462	945	1	160	9.02252197266	18.52232	29.343125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4948	LOC_4948_1	47	1007	1	319	9.15399169922	35.68561	22.316645768	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4949	LOC_4949_1	171	1143	-1	323	4.87823486328	35.61179	29.3619814241	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_495	LOC_495_1	51	198	1	48	5.73370361328	5.21083	5.51875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_495	LOC_495_2	486	1068	1	193	6.70159912109	21.9893	51.7020725389	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4950	LOC_4950_1	137	668	1	176	5.05999755859	19.37119	33.9181818182	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4951	LOC_4951_1	37	1120	1	360	4.60406494141	39.71927	38.1261388889	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4951	LOC_4951_2	1141	2443	1	433	8.96099853516	48.90613	39.7605542725	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4952	LOC_4952_1	61	862	1	266	5.80364990234	30.33445	27.7236842105	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4953	LOC_4953_1	569	938	1	122	10.2002563477	12.5947	69.5393442623	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4954	LOC_4954_1	258	792	-1	177	8.36859130859	18.52937	21.0762711864	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4955	LOC_4955_1	65	2342	1	758	7.95526123047	85.29857	33.2620316623	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4955	LOC_4955_2	2429	2840	-1	136	8.43621826172	15.6661	48.9956617647	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4956	LOC_4956_1	166	1369	1	400	8.84588623047	44.56204	29.29925	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4957	LOC_4957_1	382	610	1	75	11.1338500977	8.3579	29.5733333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4957	LOC_4957_2	570	1434	-1	287	9.21368408203	32.90621	41.8575261324	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4958	LOC_4958_1	1004	1238	-1	77	5.83380126953	8.42772	55.2558441558	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4959	LOC_4959_1	29	704	1	224	9.65435791016	23.58238	34.9517857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4959	LOC_4959_2	835	1018	1	60	10.0923461914	6.87491	36.0216666667	putative toxin component [Lactobacillus phage LBR48]	DIAMOND	53.3	100.0	6.1e-13	YES	VOG7110	80.0	85.9154929577	9.6e-05
LOC_496	LOC_496_1	200	785	1	194	5.11920166016	22.4051	13.6517010309	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4961	LOC_4961_1	396	1206	-1	269	5.67901611328	29.96288	39.9792193309	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4962	LOC_4962_1	9	600	1	196	8.70513916016	22.60613	31.6475	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4963	LOC_4963_1	87	720	1	210	8.40460205078	24.31522	31.13	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4964	LOC_4964_1	14	167	1	50	10.2560424805	5.384	41.15	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4964	LOC_4964_2	511	1537	-1	341	4.85418701172	36.6242	28.3249266862	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4964	LOC_4964_3	1665	2499	-1	277	8.26470947266	30.4264	32.2722382671	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4966	LOC_4966_1	118	478	-1	119	9.00177001953	13.51833	44.4781512605	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4968	LOC_4968_1	85	286	1	66	5.22918701172	7.77268	14.9272727273	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4968	LOC_4968_2	370	625	1	84	4.85223388672	10.01601	56.5095238095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4968	LOC_4968_3	646	964	1	105	5.88592529297	12.11235	25.9828571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4969	LOC_4969_1	55	637	-1	193	4.20648193359	22.92958	40.6114507772	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_497	LOC_497_1	171	504	1	110	9.71429443359	12.63009	38.8701818182	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_497	LOC_497_2	503	1766	1	420	8.82244873047	48.13515	44.5388095238	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4970	LOC_4970_1	24	396	1	123	9.09710693359	13.88829	27.4731707317	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4971	LOC_4971_1	167	617	1	149	5.34002685547	17.82092	44.9597315436	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4971	LOC_4971_2	613	1096	1	160	9.27069091797	18.45858	29.5450625	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG3129	71.0	55.2631578947	3.4e-08
LOC_4972	LOC_4972_1	824	1061	-1	78	5.14044189453	8.17087	13.2153846154	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4974	LOC_4974_1	116	917	1	266	4.00970458984	31.49428	41.3564285714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4975	LOC_4975_1	216	870	1	217	5.63470458984	25.01454	33.3396313364	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4976	LOC_4976_1	124	634	-1	169	9.62152099609	19.67241	40.5195266272	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4976	LOC_4976_2	818	1364	-1	181	8.18048095703	19.78211	40.7508287293	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4977	LOC_4977_1	216	750	1	177	9.95770263672	18.99574	57.018079096	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4977	LOC_4977_2	751	1171	-1	139	4.92767333984	15.27558	36.7618705036	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4978	LOC_4978_1	185	776	-1	196	9.16888427734	22.1898	24.8995408163	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4978	LOC_4978_2	860	1070	-1	69	4.29925537109	8.27977	68.5943478261	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4979	LOC_4979_1	4	2020	1	671	6.00714111328	77.57919	37.296438152	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_498	LOC_498_1	118	2554	1	811	6.12017822266	91.05434	28.6113563502	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_498	LOC_498_2	2734	3376	-1	213	9.04522705078	24.41908	29.0601408451	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4980	LOC_4980_1	361	946	-1	194	8.36932373047	22.0291	42.4289690722	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4981	LOC_4981_1	632	878	1	81	4.90606689453	8.73861	61.7382716049	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4983	LOC_4983_1	41	1226	1	394	5.90362548828	45.38622	37.4206091371	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4984	LOC_4984_1	395	1034	-1	212	9.14117431641	23.80373	40.4608490566	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4985	LOC_4985_1	41	548	1	168	10.2930297852	19.43702	65.4136904762	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4985	LOC_4985_2	646	1030	-1	127	5.39642333984	13.88333	53.005511811	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4986	LOC_4986_1	58	394	1	111	6.25726318359	12.64823	43.9126126126	helicase [Cellulophaga phage phiST]	DIAMOND	68.3	73.87	9.8e-25	NO	NO	NA	NA	NA
LOC_4986	LOC_4986_2	383	881	1	165	9.49713134766	19.60268	38.6358181818	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4987	LOC_4987_1	1	1240	-1	412	5.74871826172	44.18969	42.8016990291	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4988	LOC_4988_1	150	1434	1	427	5.71221923828	48.0375	21.8768149883	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4988	LOC_4988_2	1498	1699	-1	66	8.58843994141	6.91506	28.75	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4989	LOC_4989_1	152	1028	1	291	5.23480224609	33.36673	51.3092783505	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_499	LOC_499_1	118	886	-1	255	4.50433349609	30.16273	37.028627451	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_499	LOC_499_2	882	1983	-1	366	6.99884033203	42.59711	29.1792622951	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_499	LOC_499_3	2132	2384	-1	83	9.58782958984	10.0565	38.8879518072	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4990	LOC_4990_1	214	865	1	216	9.28973388672	25.3234	40.8587962963	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4990	LOC_4990_2	1600	1741	-1	46	10.0654907227	5.10195	12.3652173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4991	LOC_4991_1	355	778	-1	140	9.62237548828	16.01744	32.8021428571	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG9503	92.0	96.8503937008	2e-36
LOC_4991	LOC_4991_2	771	1062	-1	96	5.04302978516	10.97502	45.471875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4992	LOC_4992_1	12	825	1	270	3.92572021484	26.86051	16.3737037037	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4993	LOC_4993_1	15	1617	1	533	4.63153076172	59.06813	28.9041838649	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4994	LOC_4994_1	135	1002	-1	288	6.38275146484	32.93764	26.2976041667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4995	LOC_4995_1	41	464	-1	140	4.81256103516	15.09447	22.9064285714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4995	LOC_4995_2	541	787	-1	81	8.22320556641	9.07963	12.6296296296	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4996	LOC_4996_1	60	777	1	238	9.35284423828	27.40181	39.5428991597	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4996	LOC_4996_2	1026	1515	1	162	5.52154541016	18.93783	39.4228395062	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4996	LOC_4996_3	1742	1988	1	81	4.77825927734	9.15489	47.1866666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4997	LOC_4997_1	141	591	1	149	9.35418701172	18.11999	37.0732214765	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4998	LOC_4998_1	85	1120	-1	344	5.78533935547	39.48393	43.6797093023	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4999	LOC_4999_1	169	718	-1	182	4.52081298828	20.60648	43.1967032967	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_5	LOC_5_1	33	1173	-1	379	9.22247314453	42.69369	30.7678100264	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_5	LOC_5_2	1276	1624	-1	115	5.34185791016	12.98137	48.6626086957	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
