Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
ERR1913076_Contig_86144_8.64849:1.1212	ERR1913076_Contig_86144_8.64849:1.1212_3	1071	2490	1	472	4.89007568359	49.74871	15.6548728814	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG3890	86.0	89.0909090909	3e-46
ERR1913076_Contig_19945_12.6693:1.1021	ERR1913076_Contig_19945_12.6693:1.1021_1	9	1152	1	380	8.53094482422	42.26817	31.0021052632	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78354_10.4308:1.1111	ERR1913076_Contig_78354_10.4308:1.1111_1	12	1287	1	424	5.53948974609	47.44641	37.5882075472	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_75568_7.43922:1.1254	ERR1913076_Contig_75568_7.43922:1.1254_1	2	1169	1	388	5.66741943359	45.83031	45.5069587629	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31533_8.40959:1.1292	ERR1913076_Contig_31533_8.40959:1.1292_1	340	1345	-1	334	4.54937744141	38.33696	28.7644011976	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_28514_8.75931:1.1067	ERR1913076_Contig_28514_8.75931:1.1067_1	41	1259	1	405	9.36700439453	46.88922	47.0911111111	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10177_12.3713:1.1698	ERR1913076_Contig_10177_12.3713:1.1698_1	91	700	1	202	5.52447509766	23.57543	48.555	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10177_12.3713:1.1698	ERR1913076_Contig_10177_12.3713:1.1698_2	788	1223	-1	144	5.33123779297	16.49629	34.0694444444	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10177_12.3713:1.1698	ERR1913076_Contig_10177_12.3713:1.1698_3	1281	1641	-1	119	5.08233642578	13.45921	23.0890756303	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_38835_4.64662:1.1101	ERR1913076_Contig_38835_4.64662:1.1101_1	840	1107	-1	88	6.16082763672	9.64072	64.4477272727	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_34150_5.07004:1.1048	ERR1913076_Contig_34150_5.07004:1.1048_1	465	960	1	164	4.87823486328	18.08134	36.3237804878	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_65052_9.87801:1.1184	ERR1913076_Contig_65052_9.87801:1.1184_1	80	2825	1	914	5.66387939453	103.94284	41.6220021882	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_65052_9.87801:1.1184	ERR1913076_Contig_65052_9.87801:1.1184_2	2821	3046	1	74	9.34600830078	8.80877	14.0837837838	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52503_13.0577:1.1580	ERR1913076_Contig_52503_13.0577:1.1580_1	507	1089	1	193	4.08612060547	22.48	49.1803626943	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78656_5.92474:1.1176	ERR1913076_Contig_78656_5.92474:1.1176_1	29	1115	1	361	9.56890869141	39.29072	29.7767590028	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_35075_8.42629:1.1526	ERR1913076_Contig_35075_8.42629:1.1526_1	80	746	-1	221	9.96710205078	25.52655	37.9552488688	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_35075_8.42629:1.1526	ERR1913076_Contig_35075_8.42629:1.1526_2	747	1014	-1	88	4.87017822266	10.17803	27.3389772727	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47947_10.9306:1.1057	ERR1913076_Contig_47947_10.9306:1.1057_1	20	1403	1	460	5.43902587891	54.73504	40.0578478261	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47947_10.9306:1.1057	ERR1913076_Contig_47947_10.9306:1.1057_2	1507	1861	-1	117	4.85064697266	13.48186	52.6188034188	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31818_6.64074:1.1434	ERR1913076_Contig_31818_6.64074:1.1434_1	621	912	1	96	10.4898071289	10.87371	37.2791666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_53263_9.6301:1.1050	ERR1913076_Contig_53263_9.6301:1.1050_1	3	351	1	115	9.43341064453	13.61628	38.9165217391	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_53263_9.6301:1.1050	ERR1913076_Contig_53263_9.6301:1.1050_2	719	983	1	87	6.83087158203	10.48976	37.8149425287	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_84834_6.17565:1.1022	ERR1913076_Contig_84834_6.17565:1.1022_1	737	977	-1	79	4.57916259766	8.86584	13.6316455696	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_57769_7.78102:1.1390	ERR1913076_Contig_57769_7.78102:1.1390_1	196	694	1	165	6.51104736328	18.7519	41.6636363636	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_57769_7.78102:1.1390	ERR1913076_Contig_57769_7.78102:1.1390_2	963	2580	1	538	9.02960205078	57.15099	22.0418215613	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_57769_7.78102:1.1390	ERR1913076_Contig_57769_7.78102:1.1390_3	2713	2956	1	80	9.67254638672	8.88212	21.125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_46918_9.33071:1.2566	ERR1913076_Contig_46918_9.33071:1.2566_1	745	1054	1	102	9.57733154297	11.2105	42.9284313725	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11824_7.23027:1.1857	ERR1913076_Contig_11824_7.23027:1.1857_1	12	192	1	59	4.75006103516	6.58722	32.9949152542	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11824_7.23027:1.1857	ERR1913076_Contig_11824_7.23027:1.1857_2	217	370	1	50	9.52093505859	5.42237	17.8	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11824_7.23027:1.1857	ERR1913076_Contig_11824_7.23027:1.1857_3	420	891	1	156	9.38018798828	17.99188	30.9096794872	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11824_7.23027:1.1857	ERR1913076_Contig_11824_7.23027:1.1857_4	895	1210	1	104	9.61126708984	11.00285	19.60875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11824_7.23027:1.1857	ERR1913076_Contig_11824_7.23027:1.1857_5	1769	2177	-1	135	9.41632080078	15.70449	35.0251851852	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47970_5.17956:1.1145	ERR1913076_Contig_47970_5.17956:1.1145_1	29	539	1	169	8.94671630859	18.68232	19.1899408284	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47970_5.17956:1.1145	ERR1913076_Contig_47970_5.17956:1.1145_2	551	1919	1	455	4.98992919922	52.81463	40.0013406593	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88124_5.76685:1.1118	ERR1913076_Contig_88124_5.76685:1.1118_1	295	1048	1	250	8.46112060547	29.61591	33.7352	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91656_7.01629:1.1800	ERR1913076_Contig_91656_7.01629:1.1800_1	379	1192	-1	270	5.65203857422	32.30813	40.1425925926	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31528_6.43268:1.1134	ERR1913076_Contig_31528_6.43268:1.1134_1	848	1751	1	300	8.90362548828	34.44316	37.4056666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31528_6.43268:1.1134	ERR1913076_Contig_31528_6.43268:1.1134_2	1750	4423	1	890	7.08599853516	99.8922	37.0965280899	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_81704_11.5004:1.1149	ERR1913076_Contig_81704_11.5004:1.1149_1	130	1135	1	334	5.57684326172	38.3248	33.8278742515	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_81704_11.5004:1.1149	ERR1913076_Contig_81704_11.5004:1.1149_2	1124	1244	1	39	5.74639892578	4.64605	23.341025641	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91238_6.46672:1.1207	ERR1913076_Contig_91238_6.46672:1.1207_1	333	1350	-1	338	10.6787719727	38.73941	62.0860946746	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_7308_7.88551:1.1138	ERR1913076_Contig_7308_7.88551:1.1138_1	12	1002	1	329	8.47821044922	37.96587	45.4042857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45324_9.32162:1.1500	ERR1913076_Contig_45324_9.32162:1.1500_1	25	1015	1	329	5.27264404297	36.13439	28.8334346505	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26912_7.41058:1.1211	ERR1913076_Contig_26912_7.41058:1.1211_1	16	220	1	67	5.84002685547	7.54024	48.9449253731	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26912_7.41058:1.1211	ERR1913076_Contig_26912_7.41058:1.1211_2	239	1481	1	413	8.81988525391	48.60829	29.7769975787	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26912_7.41058:1.1211	ERR1913076_Contig_26912_7.41058:1.1211_3	1555	2323	1	255	5.70697021484	29.36761	33.2670588235	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26912_7.41058:1.1211	ERR1913076_Contig_26912_7.41058:1.1211_4	2475	2862	1	128	4.87469482422	15.24968	25.90640625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_3557_7.97366:1.1083	ERR1913076_Contig_3557_7.97366:1.1083_1	259	823	-1	187	9.17938232422	20.90007	22.2835294118	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_2345_7.79389:1.1427	ERR1913076_Contig_2345_7.79389:1.1427_1	868	1285	-1	138	4.48065185547	16.22867	63.2086956522	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_3744_10.2276:1.1092	ERR1913076_Contig_3744_10.2276:1.1092_1	203	1238	1	344	8.95404052734	39.07133	66.6345930233	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_1	88	1027	1	312	4.86651611328	34.95401	38.5608974359	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_2	1013	1526	1	170	5.06561279297	18.64362	34.3352941176	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_3	1515	2313	1	265	5.43304443359	29.93016	46.1090566038	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_4	2309	5201	1	963	4.79840087891	107.73769	29.5137279335	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_5	5215	6424	1	402	5.06524658203	45.00988	35.9069651741	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_6	6448	6823	1	124	4.36993408203	13.3603	43.7266129032	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_7	6819	7905	1	361	4.75970458984	38.98228	24.4692520776	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_8	7901	9062	1	386	4.93206787109	42.00698	23.903626943	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47657_9.43455:1.1166	ERR1913076_Contig_47657_9.43455:1.1166_9	9077	9314	1	78	5.59918212891	8.56081	26.4358974359	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69908_10.7293:1.1265	ERR1913076_Contig_69908_10.7293:1.1265_1	3	888	1	294	5.10357666016	34.7971	35.1704081633	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69908_10.7293:1.1265	ERR1913076_Contig_69908_10.7293:1.1265_2	891	1497	1	201	9.61578369141	22.72834	19.1925373134	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG5103	86.0	88.3720930233	1.1e-09
ERR1913076_Contig_69908_10.7293:1.1265	ERR1913076_Contig_69908_10.7293:1.1265_3	1511	2252	1	246	5.27618408203	27.92541	34.8658943089	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29979_8.87741:1.1317	ERR1913076_Contig_29979_8.87741:1.1317_1	532	781	-1	82	9.56317138672	9.00834	29.9926829268	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_22355_6.69852:1.1098	ERR1913076_Contig_22355_6.69852:1.1098_1	1497	1596	1	32	6.03460693359	3.52195	47.28125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14307_10.3767:1.1196	ERR1913076_Contig_14307_10.3767:1.1196_1	80	2882	1	933	8.65716552734	106.57988	36.6174919614	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14307_10.3767:1.1196	ERR1913076_Contig_14307_10.3767:1.1196_2	2947	4039	-1	363	5.47467041016	41.75652	43.4223415978	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14307_10.3767:1.1196	ERR1913076_Contig_14307_10.3767:1.1196_3	4045	5356	-1	436	8.51580810547	49.3018	37.3116972477	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18168_7.08301:1.1297	ERR1913076_Contig_18168_7.08301:1.1297_1	129	384	1	84	4.72882080078	9.52152	65.4642857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18168_7.08301:1.1297	ERR1913076_Contig_18168_7.08301:1.1297_2	464	896	1	143	4.58233642578	16.52695	32.5517482517	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18168_7.08301:1.1297	ERR1913076_Contig_18168_7.08301:1.1297_3	905	1946	1	346	9.16009521484	38.72763	51.0994508671	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG6667	83.0	87.012987013	1.4e-40
ERR1913076_Contig_60084_17.5456:1.1017	ERR1913076_Contig_60084_17.5456:1.1017_1	441	1386	-1	314	9.79571533203	36.10442	58.3003184713	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_81710_5.46915:1.1122	ERR1913076_Contig_81710_5.46915:1.1122_1	49	598	1	182	9.22381591797	19.97107	19.7752747253	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27574_8.84303:1.1326	ERR1913076_Contig_27574_8.84303:1.1326_1	495	741	-1	81	6.23443603516	9.2755	61.5728395062	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91082_11.025:1.1259	ERR1913076_Contig_91082_11.025:1.1259_1	230	404	-1	57	10.266418457	6.05896	47.8403508772	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_70210_7.77091:1.1072	ERR1913076_Contig_70210_7.77091:1.1072_1	58	655	1	198	5.49346923828	22.97815	25.2560606061	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78983_7.94267:1.1084	ERR1913076_Contig_78983_7.94267:1.1084_1	59	287	1	75	4.79498291016	8.74489	64.4961333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78983_7.94267:1.1084	ERR1913076_Contig_78983_7.94267:1.1084_2	360	1263	1	300	4.94500732422	34.83683	35.7136666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78983_7.94267:1.1084	ERR1913076_Contig_78983_7.94267:1.1084_3	1641	2208	-1	188	5.25653076172	22.42816	33.9569680851	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78983_7.94267:1.1084	ERR1913076_Contig_78983_7.94267:1.1084_4	2228	2450	1	73	7.68231201172	8.50757	22.5616438356	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_5253_5.41721:1.1101	ERR1913076_Contig_5253_5.41721:1.1101_1	446	1142	-1	231	9.51470947266	25.90372	32.2294805195	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18354_9.94501:1.2275	ERR1913076_Contig_18354_9.94501:1.2275_1	117	345	1	75	5.77410888672	8.42149	36.8626666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18354_9.94501:1.2275	ERR1913076_Contig_18354_9.94501:1.2275_2	341	1304	1	320	4.14471435547	35.28425	38.29196875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18354_9.94501:1.2275	ERR1913076_Contig_18354_9.94501:1.2275_3	1452	1971	-1	172	5.68377685547	20.38479	33.3546511628	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_87855_5.59312:1.1153	ERR1913076_Contig_87855_5.59312:1.1153_1	570	975	-1	134	5.39935302734	15.44397	33.073880597	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_86089_9.82226:1.1134	ERR1913076_Contig_86089_9.82226:1.1134_1	175	1105	1	309	9.15435791016	36.81056	48.5463106796	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG6422	81.0	95.0310559006	5.5e-33
ERR1913076_Contig_66520_10.161:1.1343	ERR1913076_Contig_66520_10.161:1.1343_1	311	629	-1	105	5.00848388672	11.85606	30.06	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_66520_10.161:1.1343	ERR1913076_Contig_66520_10.161:1.1343_2	658	1108	-1	149	4.51348876953	16.56167	31.6657718121	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_57167_7.65724:1.1257	ERR1913076_Contig_57167_7.65724:1.1257_1	63	1431	1	455	4.49786376953	49.23971	24.8773846154	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89156_4.61627:1.1065	ERR1913076_Contig_89156_4.61627:1.1065_1	53	1646	1	530	9.22137451172	60.95857	36.8170566038	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_82720_5.67076:1.1891	ERR1913076_Contig_82720_5.67076:1.1891_1	45	876	1	276	8.81268310547	33.01726	45.4887681159	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_82720_5.67076:1.1891	ERR1913076_Contig_82720_5.67076:1.1891_2	1034	1439	1	134	5.17901611328	14.84756	29.1246268657	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_1	65	509	-1	147	9.32501220703	17.39417	44.0517006803	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_2	541	1210	-1	222	9.31329345703	25.88271	41.818018018	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_3	1202	2096	-1	297	8.84234619141	34.03121	51.5704040404	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG2788	82.0	83.1683168317	3.6e-24
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_4	2134	4306	-1	723	7.21136474609	83.9582	55.0989211618	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_5	4392	4608	-1	71	7.74871826172	8.29858	39.1070422535	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_17438_10.9151:1.1386	ERR1913076_Contig_17438_10.9151:1.1386_6	4674	4869	-1	64	6.07391357422	7.64958	53.1125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29733_8.12383:1.1191	ERR1913076_Contig_29733_8.12383:1.1191_1	86	470	1	127	4.56622314453	14.39762	35.1622834646	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29733_8.12383:1.1191	ERR1913076_Contig_29733_8.12383:1.1191_2	515	686	-1	56	4.64642333984	6.07294	45.2767857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_42337_6.33105:1.1044	ERR1913076_Contig_42337_6.33105:1.1044_1	145	943	-1	265	5.46990966797	30.08438	31.7818867925	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_40610_6.67308:1.1112	ERR1913076_Contig_40610_6.67308:1.1112_1	284	1388	-1	367	5.12567138672	39.74522	25.0656675749	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89528_8.35547:1.1345	ERR1913076_Contig_89528_8.35547:1.1345_1	122	332	-1	69	8.05401611328	7.34298	25.9536231884	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89528_8.35547:1.1345	ERR1913076_Contig_89528_8.35547:1.1345_2	586	1012	1	141	4.00531005859	16.5252	44.4844680851	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_90840_9.16468:1.1028	ERR1913076_Contig_90840_9.16468:1.1028_1	1	232	-1	76	8.97833251953	8.48569	42.925	RNA ligase [Staphylococcus phage phiIPLA-C1C]	DIAMOND	57.1	82.89	4.5e-13	NO	NO	NA	NA	NA
ERR1913076_Contig_90840_9.16468:1.1028	ERR1913076_Contig_90840_9.16468:1.1028_2	418	1015	-1	198	8.79595947266	23.23476	36.896969697	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_90840_9.16468:1.1028	ERR1913076_Contig_90840_9.16468:1.1028_3	1004	1535	-1	176	7.07574462891	19.8081	39.0932386364	Hypothetical protein	NO_HIT	NA	NA	NA	YES	FAM006095	85.0	83.1578947368	2e-23
ERR1913076_Contig_91035_9.35558:1.1159	ERR1913076_Contig_91035_9.35558:1.1159_1	9	495	1	161	6.56048583984	18.42885	38.1094409938	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_9738_9.73971:1.1211	ERR1913076_Contig_9738_9.73971:1.1211_1	189	444	1	84	4.15679931641	9.65099	9.21428571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_9738_9.73971:1.1211	ERR1913076_Contig_9738_9.73971:1.1211_2	349	1894	-1	514	4.96343994141	59.084	26.1241245136	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_87512_7.18189:1.1213	ERR1913076_Contig_87512_7.18189:1.1213_1	23	2177	1	717	5.05767822266	82.23643	32.0030822873	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14160_7.18592:1.1128	ERR1913076_Contig_14160_7.18592:1.1128_1	376	883	-1	168	10.4238891602	19.05036	41.406547619	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_1827_13.9907:1.1100	ERR1913076_Contig_1827_13.9907:1.1100_1	86	653	1	188	4.79962158203	20.86105	21.4686170213	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_1827_13.9907:1.1100	ERR1913076_Contig_1827_13.9907:1.1100_2	676	1417	1	246	5.25518798828	28.54067	32.3182926829	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_1827_13.9907:1.1100	ERR1913076_Contig_1827_13.9907:1.1100_3	1463	1937	1	157	5.00543212891	18.48742	22.0719745223	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69279_8.72727:1.1516	ERR1913076_Contig_69279_8.72727:1.1516_1	96	1278	1	393	4.22344970703	42.49671	20.644783715	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_57113_7.93948:1.1127	ERR1913076_Contig_57113_7.93948:1.1127_1	341	581	-1	79	4.60650634766	9.28058	45.6836708861	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_23968_9.21146:1.1032	ERR1913076_Contig_23968_9.21146:1.1032_1	440	980	1	179	8.87005615234	20.29566	50.0301675978	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
