accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
SRR4783545,NC_031940.1_7:1.2087,2087,NC_022749,1407493,Shigella phage SfIV,39758,97.643,0.0,2185,1273
SRR4783546,Contig_104_230.578:1.1237,1237,NC_019716,1147152,Enterobacteria phage mEp460,44510,92.399,0.0,957,671
SRR4783546,Contig_316_134.126:1.2418,2418,NC_026014,1567486,Enterobacteria phage P88,35814,96.500,0.0,2634,1600
SRR4783546,Contig_3_39.5223_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783546,NC_003444.1_3:1.4658,4658,NC_003444,55884,Enterobacteria phage SfV,37074,97.721,0.0,5810,3378
SRR4783546,NC_021857.1_1:1.9824,9824,NC_021857,66284,Shigella phage SfII,41475,97.971,0.0,12050,6950
SRR4783546,NC_021857.1_2:1.9041,9041,NC_022749,1407493,Shigella phage SfIV,39758,97.588,0.0,9164,5349
SRR4783546,NC_031940.1_2:1.4545,4545,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.538,0.0,4446,2599
SRR4783546,NC_031940.1_4:1.4530,4530,NC_003444,55884,Enterobacteria phage SfV,37074,98.037,0.0,4248,2445
SRR4783571,Contig_108_258.035:1.1237,1237,NC_019716,1147152,Enterobacteria phage mEp460,44510,92.399,0.0,957,671
SRR4783571,Contig_316_141.284:1.2418,2418,NC_026014,1567486,Enterobacteria phage P88,35814,96.500,0.0,2634,1600
SRR4783571,Contig_3_45.8323_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783571,NC_003444.1_3:1.4658,4658,NC_003444,55884,Enterobacteria phage SfV,37074,97.780,0.0,5821,3378
SRR4783571,NC_021857.1_1:1.10064,10064,NC_021857,66284,Shigella phage SfII,41475,97.986,0.0,12056,6950
SRR4783571,NC_021857.1_2:1.9011,9011,NC_022749,1407493,Shigella phage SfIV,39758,97.368,0.0,9110,5357
SRR4783571,NC_031940.1_2:1.4545,4545,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.538,0.0,4446,2599
SRR4783571,NC_031940.1_4:1.4530,4530,NC_003444,55884,Enterobacteria phage SfV,37074,98.078,0.0,4253,2445
SRR4783585,Contig_104_115.53:1.29321,29321,NC_001416,10710,Escherichia virus Lambda,48502,96.949,0.0,30993,18488
SRR4783585,Contig_1_54.2952_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783585,NC_019445.1_3:1.2878,2878,NC_019445,1124654,Escherichia phage TL-2011b,44784,92.977,0.0,2497,1723
SRR4783585,NC_027398.1_2:1.2982,2982,NC_019769,432200,Enterobacteria phage HK542,38964,98.230,0.0,2665,1525
SRR4783588,Contig_114_286.207:1.1239,1239,NC_019716,1147152,Enterobacteria phage mEp460,44510,92.399,0.0,957,671
SRR4783588,Contig_328_152.495:1.2418,2418,NC_026014,1567486,Enterobacteria phage P88,35814,96.500,0.0,2634,1600
SRR4783588,Contig_3_66.0706_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783588,NC_003444.1_3:1.4658,4658,NC_003444,55884,Enterobacteria phage SfV,37074,97.869,0.0,5838,3378
SRR4783588,NC_021857.1_1:1.9824,9824,NC_021857,66284,Shigella phage SfII,41475,98.014,0.0,12067,6950
SRR4783588,NC_021857.1_2:1.9041,9041,NC_022749,1407493,Shigella phage SfIV,39758,97.551,0.0,9153,5349
SRR4783588,NC_031940.1_2:1.4545,4545,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.614,0.0,4457,2599
SRR4783588,NC_031940.1_4:1.4530,4530,NC_003444,55884,Enterobacteria phage SfV,37074,98.037,0.0,4248,2445
SRR4783608,Contig_116_86.8423:1.12491,12491,NC_004813,196242,Enterobacteria phage BP-4795,57930,94.778,0.0,14669,9441
SRR4783608,Contig_45_18.9257:1.5364,5364,NC_001422,10847,Escherichia virus phiX174,5386,99.927,0.0,7528,4085
SRR4783616,Contig_116_87.0513:1.9515,9515,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,96.824,0.0,11513,6895
SRR4783616,Contig_127_83.4006:1.12491,12491,NC_004813,196242,Enterobacteria phage BP-4795,57930,94.778,0.0,14669,9441
SRR4783616,Contig_4_39.3776_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783639,Contig_113_103.577:1.9515,9515,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,96.824,0.0,11513,6895
SRR4783639,Contig_124_100.269:1.12491,12491,NC_004813,196242,Enterobacteria phage BP-4795,57930,94.778,0.0,14669,9441
SRR4783639,Contig_4_53.2908_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4783643,Contig_116_119.954:1.9515,9515,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,96.824,0.0,11513,6895
SRR4783643,Contig_126_112.73:1.12491,12491,NC_004813,196242,Enterobacteria phage BP-4795,57930,94.778,0.0,14669,9441
SRR4783643,Contig_4_56.4378_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR4892739,Contig_11111_16.1624:1.1689,1689,NC_018843,1177632,Salmonella phage SSU5,103299,85.573,0.0,1055,1012
SRR4892739,Contig_2062_138.366:1.3439,3439,NC_024711,1211417,uncultured crAssphage,97065,93.098,0.0,2819,1927
SRR4892739,Contig_23655_431.627:1.1694,1694,NC_024711,1211417,uncultured crAssphage,97065,95.136,0.0,1687,1069
SRR4892739,Contig_2643_13.0682:1.2543,2543,NC_011357,563769,Stx2-converting phage 1717,62147,98.391,0.0,2841,1616
SRR4892739,Contig_26814_10.6661:1.1257,1257,NC_027339,1225789,Enterobacteria phage SfI,38389,95.994,0.0,1136,699
SRR4892739,Contig_43935_16.9021:1.3390,3390,NC_018843,1177632,Salmonella phage SSU5,103299,88.413,0.0,2549,2123
SRR4892911,NC_024711.1_4:1.13590,13590,NC_024711,1211417,uncultured crAssphage,97065,95.126,0.0,13008,8289
SRR4892911,NC_024711.1_5:1.10122,10122,NC_024711,1211417,uncultured crAssphage,97065,96.830,0.0,13119,7854
SRR4892911,NC_024711.1_7:1.5590,5590,NC_024711,1211417,uncultured crAssphage,97065,93.565,0.0,6436,4382
SRR4892911,NC_024711.1_8:1.5570,5570,NC_024711,1211417,uncultured crAssphage,97065,94.030,0.0,5960,3953
SRR4893027,NC_024711.1_13:1.3351,3351,NC_024711,1211417,uncultured crAssphage,97065,98.206,0.0,3016,1728
SRR4893027,NC_024711.1_4:1.10154,10154,NC_024711,1211417,uncultured crAssphage,97065,96.830,0.0,13119,7854
SRR4893027,NC_024711.1_6:1.5599,5599,NC_024711,1211417,uncultured crAssphage,97065,93.565,0.0,6436,4382
SRR4893027,NC_024711.1_7:1.4635,4635,NC_024711,1211417,uncultured crAssphage,97065,97.510,0.0,5552,3253
SRR4893027,NC_024711.1_9:1.3313,3313,NC_024711,1211417,uncultured crAssphage,97065,95.762,0.0,3760,2336
SRR492191,Contig_224_11.1298:1.2571,2571,NC_008723,399185,Staphylococcus virus PH15,44041,98.778,0.0,2329,1309
SRR492191,Contig_406_11.5997:1.1284,1284,NC_008722,398839,Staphylococcus virus CNPH82,43420,97.248,0.0,1478,872
SRR4929941,Contig_18_121.613:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR4929941,Contig_29_276.648:1.31034,31034,NC_024387,1458856,Listeria phage LP-101,43767,92.890,0.0,26042,17947
SRR4929941,Contig_4_209.59:1.2709,2709,NC_024384,1458852,Listeria phage LP-030-3,41156,91.966,0.0,2767,1979
SRR4929941,Contig_52_450.257:1.2615,2615,NC_009812,330396,Listeria phage B025,42653,97.280,0.0,2867,1691
SRR4929941,Contig_9_416.109:1.3026,3026,NC_009815,330399,Listeria phage A006,38124,98.712,0.0,3169,1786
SRR5040900,Contig_11348_46.3793:1.1644,1644,NC_019716,1147152,Enterobacteria phage mEp460,44510,96.599,0.0,1559,941
SRR5040900,Contig_2230_28.8422:1.1167,1167,NC_028685,1675531,Shigella phage Ss-VASD,62851,89.266,0.0,1105,885
SRR5040900,Contig_6758_105.999:1.1483,1483,NC_019709,1147153,Enterobacteria phage mEpX1,41567,88.290,0.0,1024,854
SRR5040900,Contig_8234_3969.09:1.3067,3067,NC_027382,1567022,Shigella phage SfMu,37146,88.582,0.0,2553,2137
SRR5040904,Contig_283_236.228:1.6292,6292,NC_026014,1567486,Enterobacteria phage P88,35814,97.144,0.0,6564,3887
SRR5040904,Contig_4281_41.736:1.2092,2092,NC_012749,576791,Escherichia phage wV8,88487,95.050,0.0,2191,1394
SRR5040904,Contig_4361_138.191:1.2460,2460,NC_026014,1567486,Enterobacteria phage P88,35814,96.778,0.0,2734,1645
SRR5040904,Contig_674_67.7416:1.1065,1065,NC_026014,1567486,Enterobacteria phage P88,35814,98.087,0.0,1002,575
SRR5040904,NC_027402.1_2:1.48358,48358,NC_027402,1090134,Salmonella phage SPN3US,240413,97.260,0.0,52233,30843
SRR5040904,NC_027402.1_3:1.38060,38060,NC_027402,1090134,Salmonella phage SPN3US,240413,98.326,0.0,43905,25036
SRR5040904,NC_027402.1_6:1.28153,28153,NC_027402,1090134,Salmonella phage SPN3US,240413,98.484,0.0,34642,19662
SRR5040904,NC_027402.1_8:1.1377,1377,NC_027402,1090134,Salmonella phage SPN3US,240413,98.344,0.0,1587,906
SRR5050589,NC_001348.1_1:1.1960,1960,NC_029119,1732063,Staphylococcus phage SPbeta-like,127726,99.812,0.0,1958,1066
SRR5091499,Contig_13885_13.1606:1.2542,2542,NC_019719,1147147,Enterobacteria phage HK633,41528,96.378,0.0,2314,1408
SRR5091499,Contig_18019_14.1849:1.2773,2773,NC_004813,196242,Enterobacteria phage BP-4795,57930,98.251,0.0,3502,2001
SRR5091499,Contig_18779_19.3412:1.4610,4610,NC_009514,414970,Enterobacteria phage cdtI,47021,94.547,0.0,5040,3264
SRR5091499,Contig_23368_5.4087:1.1192,1192,NC_011357,563769,Stx2-converting phage 1717,62147,98.856,0.0,1092,612
SRR5091499,Contig_35236_14.0936:1.2220,2220,NC_027339,1225789,Enterobacteria phage SfI,38389,96.159,0.0,2298,1406
SRR5091499,Contig_37871_12.3655:1.1604,1604,NC_027339,1225789,Enterobacteria phage SfI,38389,95.396,0.0,1862,1173
SRR5091499,Contig_38162_18.9013:1.8055,8055,NC_002167,37554,Escherichia virus HK97,39732,97.050,0.0,8554,5084
SRR5091499,Contig_6978_19.408:1.7351,7351,NC_002730,155148,Salmonella virus HK620,38297,93.614,0.0,5744,3852
SRR5127541,Contig_98164_13.4945:1.1011,1011,NC_024711,1211417,uncultured crAssphage,97065,97.886,0.0,1391,804
SRR5127623,NC_024711.1_10:1.3909,3909,NC_024711,1211417,uncultured crAssphage,97065,97.451,0.0,4211,2472
SRR5127623,NC_024711.1_1:1.30955,30955,NC_024711,1211417,uncultured crAssphage,97065,97.860,0.0,32856,19018
SRR5127623,NC_024711.1_3:1.16279,16279,NC_024711,1211417,uncultured crAssphage,97065,98.272,0.0,21985,12560
SRR514227,Contig_68_2042.23:1.5343,5343,NC_001422,10847,Escherichia virus phiX174,5386,99.926,0.0,7489,4064
SRR5155836,NC_024711.1_11:1.4320,4320,NC_024711,1211417,uncultured crAssphage,97065,98.036,0.0,4333,2495
SRR5156008,NC_024711.1_10:1.3639,3639,NC_024711,1211417,uncultured crAssphage,97065,96.988,0.0,3123,1859
SRR5156008,NC_024711.1_11:1.3765,3765,NC_024711,1211417,uncultured crAssphage,97065,95.551,0.0,3988,2495
SRR5156008,NC_024711.1_13:1.2978,2978,NC_024711,1211417,uncultured crAssphage,97065,90.593,0.0,3099,2360
SRR5156008,NC_024711.1_14:1.1539,1539,NC_024711,1211417,uncultured crAssphage,97065,95.706,0.0,1683,1048
SRR5156008,NC_024711.1_9:1.4496,4496,NC_024711,1211417,uncultured crAssphage,97065,96.757,0.0,3751,2251
SRR5156199,Contig_33839_31.6534:1.1099,1099,NC_024711,1211417,uncultured crAssphage,97065,96.545,0.0,909,550
SRR5156199,NC_024711.1_2:1.29830,29830,NC_024711,1211417,uncultured crAssphage,97065,98.672,0.0,37912,21386
SRR5156199,NC_024711.1_3:1.15217,15217,NC_024711,1211417,uncultured crAssphage,97065,98.526,0.0,18794,10651
SRR5156199,NC_024711.1_4:1.9062,9062,NC_024711,1211417,uncultured crAssphage,97065,96.839,0.0,9849,5915
SRR5156199,NC_024711.1_5:1.5780,5780,NC_024711,1211417,uncultured crAssphage,97065,97.847,0.0,5204,3019
SRR5156199,NC_024711.1_6:1.3667,3667,NC_024711,1211417,uncultured crAssphage,97065,95.060,0.0,4311,2773
SRR5156205,Contig_27069_120.056:1.1315,1315,NC_024711,1211417,uncultured crAssphage,97065,86.986,0.0,957,876
SRR5156220,NC_024711.1_26:1.1954,1954,NC_024711,1211417,uncultured crAssphage,97065,95.230,0.0,1790,1132
SRR5156220,NC_024711.1_30:1.1275,1275,NC_024711,1211417,uncultured crAssphage,97065,98.359,0.0,1604,914
SRR5156220,NC_024711.1_33:1.1376,1376,NC_024711,1211417,uncultured crAssphage,97065,95.094,0.0,1670,1060
SRR5156220,NC_024711.1_9:1.3103,3103,NC_024711,1211417,uncultured crAssphage,97065,91.694,0.0,2898,2119
SRR5165618,NC_024711.1_27:1.1293,1293,NC_024711,1211417,uncultured crAssphage,97065,98.224,0.0,1674,957
SRR5165654,Contig_56002_21.7203:1.8099,8099,NC_022323,1327956,Escherichia phage JES2013,136910,97.909,0.0,10678,6169
SRR5165654,NC_024134.1_1:1.85424,85424,NC_024134,1446490,Escherichia phage FFH2,139020,98.662,0.0,1.187e+05,66989
SRR5165654,NC_024134.1_2:1.59295,59295,NC_024134,1446490,Escherichia phage FFH2,139020,97.988,0.0,68790,39669
SRR5165655,Contig_35443_10.8757:1.1162,1162,NC_019488,929814,Salmonella phage RE-2010,34117,85.837,0.0,743,699
SRR5165655,Contig_38385_5.99453:1.1300,1300,NC_019445,1124654,Escherichia phage TL-2011b,44784,95.135,0.0,1166,740
SRR5165655,Contig_50349_6.30105:1.1352,1352,NC_019445,1124654,Escherichia phage TL-2011b,44784,96.417,0.0,1565,949
SRR5165655,Contig_53007_6.44:1.1020,1020,NC_011357,563769,Stx2-converting phage 1717,62147,97.552,0.0,979,572
SRR5165655,Contig_60570_441.846:1.10886,10886,NC_028248,1720495,Escherichia phage slur16,136896,98.077,0.0,12573,7228
SRR5165713,Contig_40766_8.26906:1.2551,2551,NC_025465,1204540,Enterococcus phage EfaCPT1,40923,95.228,0.0,3018,1907
SRR5165810,NC_024711.1_1:1.30746,30746,NC_024711,1211417,uncultured crAssphage,97065,97.708,0.0,37181,21641
SRR5165851,Contig_15899_8.96165:1.1376,1376,NC_019717,1147144,Enterobacteria phage HK225,45366,99.480,0.0,1399,769
SRR5165851,Contig_29430_8.3646:1.2472,2472,NC_001895,10679,Escherichia virus P2,33593,99.327,0.0,2418,1337
SRR5165851,Contig_3739_9.52372:1.1538,1538,NC_019709,1147153,Enterobacteria phage mEpX1,41567,99.785,0.0,1707,930
SRR5165851,Contig_53511_8.54263:1.1662,1662,NC_028656,936054,Enterobacteria phage VT2phi_272,65955,98.320,0.0,1775,1012
SRR5165851,Contig_72877_9.05983:1.2945,2945,NC_019723,1147146,Enterobacteria phage HK630,47090,96.488,0.0,2586,1566
SRR5165851,Contig_73987_8.64362:1.2927,2927,NC_019717,1147144,Enterobacteria phage HK225,45366,91.596,0.0,2255,1642
SRR5165961,Contig_14854_22.3417:1.1612,1612,NC_028943,1649240,Escherichia phage pro483,29237,97.409,0.0,1973,1158
SRR5165961,Contig_167_19.7167:1.1531,1531,NC_019723,1147146,Enterobacteria phage HK630,47090,89.493,0.0,1354,1085
SRR5165961,Contig_41942_19.1115:1.1715,1715,NC_027398,1524881,Enterobacteria phage Sf101,38742,98.646,0.0,2226,1256
SRR5165961,Contig_4714_19.3796:1.2536,2536,NC_003356,103807,Enterobacteria phage phiP27,42575,87.447,0.0,1873,1641
SRR5165961,Contig_55188_19.4139:1.1112,1112,NC_008464,379329,Stx2-converting phage 86,60238,92.241,0.0,981,696
SRR5165961,Contig_7002_20.5342:1.1658,1658,NC_019710,1147143,Enterobacteria phage HK140,40710,98.311,0.0,1452,829
SRR5165970,Contig_22488_119.4:1.1869,1869,NC_024711,1211417,uncultured crAssphage,97065,97.680,0.0,1997,1164
SRR5165970,Contig_29760_103.934:1.1358,1358,NC_024711,1211417,uncultured crAssphage,97065,96.625,0.0,1327,800
SRR5165970,NC_024711.1_2:1.22852,22852,NC_024711,1211417,uncultured crAssphage,97065,98.140,0.0,24657,14143
SRR5165970,NC_024711.1_7:1.3106,3106,NC_024711,1211417,uncultured crAssphage,97065,98.682,0.0,3629,2048
SRR5165970,NC_024711.1_9:1.2630,2630,NC_024711,1211417,uncultured crAssphage,97065,98.236,0.0,3269,1871
SRR5165971,Contig_23118_52.1739:1.1486,1486,NC_024711,1211417,uncultured crAssphage,97065,98.356,0.0,1923,1095
SRR5165971,Contig_25656_57.6933:1.2221,2221,NC_024711,1211417,uncultured crAssphage,97065,98.153,0.0,2641,1516
SRR5165971,NC_024711.1_2:1.22852,22852,NC_024711,1211417,uncultured crAssphage,97065,98.140,0.0,24657,14143
SRR5165971,NC_024711.1_7:1.3106,3106,NC_024711,1211417,uncultured crAssphage,97065,98.682,0.0,3629,2048
SRR5165971,NC_024711.1_9:1.2630,2630,NC_024711,1211417,uncultured crAssphage,97065,98.236,0.0,3269,1871
SRR5240521,NC_028962.1_3:1.31038,31038,NC_028962,1572704,Staphylococcus phage phiIPLA-C1C,140961,98.625,0.0,37336,21089
SRR5249709,Contig_18_176.231:1.3582,3582,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249709,Contig_30_75.4517:1.4014,4014,NC_024384,1458852,Listeria phage LP-030-3,41156,92.271,0.0,2985,2109
SRR5249709,Contig_60_264.028:1.31172,31172,NC_024387,1458856,Listeria phage LP-101,43767,92.890,0.0,26042,17947
SRR5249712,Contig_19_68.8778:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249712,Contig_22_305.951:1.4243,4243,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249713,Contig_21_235.208:1.31411,31411,NC_024387,1458856,Listeria phage LP-101,43767,92.890,0.0,26042,17947
SRR5249713,Contig_47_307.234:1.2615,2615,NC_009812,330396,Listeria phage B025,42653,97.280,0.0,2867,1691
SRR5249714,Contig_24_43.4232:1.2709,2709,NC_024384,1458852,Listeria phage LP-030-3,41156,91.966,0.0,2767,1979
SRR5249714,Contig_5_123.545:1.3030,3030,NC_009815,330399,Listeria phage A006,38124,98.714,0.0,3175,1789
SRR5249714,Contig_96_26.3658:1.22380,22380,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249715,Contig_188_46.7162:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249715,Contig_34_70.2228:1.2709,2709,NC_024384,1458852,Listeria phage LP-030-3,41156,91.966,0.0,2767,1979
SRR5249715,Contig_353_264.895:1.31034,31034,NC_024387,1458856,Listeria phage LP-101,43767,92.890,0.0,26042,17947
SRR5249715,Contig_523_314.074:1.2615,2615,NC_009812,330396,Listeria phage B025,42653,97.280,0.0,2867,1691
SRR5249715,Contig_81_169.943:1.3026,3026,NC_009815,330399,Listeria phage A006,38124,98.712,0.0,3169,1786
SRR5249716,Contig_16_69.4391:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249716,Contig_20_331.923:1.3582,3582,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249717,Contig_15_61.706:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249717,Contig_48_234.68:1.3581,3581,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249718,Contig_270_195.83:1.2953,2953,NC_009815,330399,Listeria phage A006,38124,98.657,0.0,3035,1713
SRR5249718,Contig_577_241.216:1.28326,28326,NC_024387,1458856,Listeria phage LP-101,43767,92.896,0.0,25946,17876
SRR5249718,Contig_706_39.8537:1.18828,18828,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249720,Contig_19_37.3254:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249720,Contig_56_218.398:1.3581,3581,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249721,Contig_15_45.4447:1.22370,22370,NC_009815,330399,Listeria phage A006,38124,94.962,0.0,19405,12426
SRR5249721,Contig_19_169.33:1.3582,3582,NC_009815,330399,Listeria phage A006,38124,95.637,0.0,3600,2246
SRR5249722,Contig_1299_14.4493:1.10237,10237,NC_024387,1458856,Listeria phage LP-101,43767,97.723,0.0,10118,5886
SRR5249722,Contig_734_5.85015:1.1041,1041,NC_003216,40521,Listeria phage A118,40834,85.260,0.0,806,787
SRR5249722,Contig_816_5.50355:1.1287,1287,NC_028929,1591073,Listeria phage vB_LmoS_293,40759,91.813,0.0,952,684
SRR5253625,Contig_2223_26.1121:1.1421,1421,NC_005856,10678,Escherichia virus P1,94800,100.000,0.0,2043,1106
SRR5253625,Contig_2877_18.1378:1.1312,1312,NC_022749,1407493,Shigella phage SfIV,39758,99.597,0.0,1356,744
SRR5253632,Contig_1786_2.82151:1.1415,1415,NC_021190,10713,Enterobacteria phage phi80,46150,99.875,0.0,1476,802
SRR5253632,Contig_2585_5.12255:1.1448,1448,NC_009514,414970,Enterobacteria phage cdtI,47021,91.198,0.0,1489,1102
SRR5253634,Contig_426_4.72342:1.1741,1741,NC_021857,66284,Shigella phage SfII,41475,98.512,0.0,2134,1210
SRR5253634,Contig_705_6.03246:1.1745,1745,NC_019711,1147148,Enterobacteria phage HK629,47288,98.042,0.0,2218,1277
SRR5253636,Contig_158_5.47502:1.1361,1361,NC_028656,936054,Enterobacteria phage VT2phi_272,65955,98.099,0.0,1650,947
SRR5253636,Contig_1791_7.30372:1.1900,1900,NC_009514,414970,Enterobacteria phage cdtI,47021,91.027,0.0,1555,1159
SRR5253636,Contig_1823_6.65654:1.1863,1863,NC_019716,1147152,Enterobacteria phage mEp460,44510,95.334,0.0,1736,1093
SRR5253636,Contig_3131_5.62288:1.1611,1611,NC_019445,1124654,Escherichia phage TL-2011b,44784,98.766,0.0,2161,1216
SRR5253645,Contig_2818_7.09346:1.1304,1304,NC_019723,1147146,Enterobacteria phage HK630,47090,99.147,0.0,1478,821
SRR5253647,Contig_1392_20.0701:1.1119,1119,NC_022749,1407493,Shigella phage SfIV,39758,99.717,0.0,1293,707
SRR5253647,Contig_1679_27.9946:1.1688,1688,NC_005856,10678,Escherichia virus P1,94800,100.000,0.0,2043,1106
SRR5275429,Contig_23_649.139:1.1362,1362,NC_019716,1147152,Enterobacteria phage mEp460,44510,89.886,0.0,1018,791
SRR5275429,Contig_29_136.204:1.9039,9039,NC_019488,929814,Salmonella phage RE-2010,34117,96.546,0.0,7810,4719
SRR5275429,Contig_59_130.678:1.9332,9332,NC_009514,414970,Enterobacteria phage cdtI,47021,98.959,0.0,13237,7400
SRR5275429,Contig_97_318.519:1.5418,5418,NC_019723,1147146,Enterobacteria phage HK630,47090,96.645,0.0,5297,3189
SRR5275429,NC_009514.1_1:1.18078,18078,NC_009514,414970,Enterobacteria phage cdtI,47021,96.565,0.0,16571,10015
SRR5275429,NC_021857.1_1:1.23890,23890,NC_021857,66284,Shigella phage SfII,41475,97.317,0.0,29305,17260
SRR5275429,NC_021857.1_2:1.4837,4837,NC_021857,66284,Shigella phage SfII,41475,96.037,0.0,5903,3634
SRR5275429,NC_027339.1_3:1.1820,1820,NC_027339,1225789,Enterobacteria phage SfI,38389,92.835,0.0,1895,1312
SRR527976,Contig_48372_13.1819:1.4181,4181,NC_029014,1655645,Parabacteroides phage YZ-2015b,5001,99.958,0.0,4418,2395
SRR527976,NC_024711.1_14:1.3147,3147,NC_024711,1211417,uncultured crAssphage,97065,96.860,0.0,3079,1847
SRR527976,NC_024711.1_15:1.3596,3596,NC_024711,1211417,uncultured crAssphage,97065,92.634,0.0,2697,1887
SRR527976,NC_024711.1_17:1.2596,2596,NC_024711,1211417,uncultured crAssphage,97065,95.033,0.0,2366,1510
SRR528000,Contig_16369_21.5557:1.1760,1760,NC_024711,1211417,uncultured crAssphage,97065,96.699,0.0,1862,1121
SRR528000,Contig_2490_22.208:1.1818,1818,NC_024711,1211417,uncultured crAssphage,97065,93.964,0.0,1672,1110
SRR528000,Contig_27019_21.5813:1.1539,1539,NC_024711,1211417,uncultured crAssphage,97065,97.982,0.0,1720,991
SRR528000,Contig_2928_22.8956:1.2012,2012,NC_024711,1211417,uncultured crAssphage,97065,96.260,0.0,2531,1551
SRR531355,NC_024711.1_10:1.5867,5867,NC_024711,1211417,uncultured crAssphage,97065,95.898,0.0,4879,3023
SRR531355,NC_024711.1_11:1.3713,3713,NC_024711,1211417,uncultured crAssphage,97065,96.994,0.0,4189,2495
SRR531355,NC_024711.1_1:1.31154,31154,NC_024711,1211417,uncultured crAssphage,97065,97.657,0.0,38093,22193
SRR531355,NC_024711.1_4:1.11630,11630,NC_024711,1211417,uncultured crAssphage,97065,98.226,0.0,15278,8738
SRR531355,NC_024711.1_7:1.5423,5423,NC_024711,1211417,uncultured crAssphage,97065,97.247,0.0,6695,3959
SRR531492,NC_024711.1_10:1.4993,4993,NC_024711,1211417,uncultured crAssphage,97065,93.854,0.0,4689,3124
SRR531492,NC_024711.1_11:1.3713,3713,NC_024711,1211417,uncultured crAssphage,97065,97.034,0.0,4194,2495
SRR531492,NC_024711.1_6:1.5423,5423,NC_024711,1211417,uncultured crAssphage,97065,97.247,0.0,6695,3959
SRR531492,NC_024711.1_9:1.5760,5760,NC_024711,1211417,uncultured crAssphage,97065,95.898,0.0,4879,3023
SRR531493,NC_024711.1_10:1.3713,3713,NC_024711,1211417,uncultured crAssphage,97065,96.994,0.0,4189,2495
SRR531493,NC_024711.1_8:1.5867,5867,NC_024711,1211417,uncultured crAssphage,97065,95.898,0.0,4879,3023
SRR531493,NC_024711.1_9:1.4779,4779,NC_024711,1211417,uncultured crAssphage,97065,93.886,0.0,4695,3124
SRR531974,Contig_5865_13.8201:1.1187,1187,NC_023503,1392231,Streptococcus phage 20617,48800,89.474,0.0,1029,817
SRR532224,NC_024711.1_10:1.4952,4952,NC_024711,1211417,uncultured crAssphage,97065,93.854,0.0,4689,3124
SRR532224,NC_024711.1_11:1.3713,3713,NC_024711,1211417,uncultured crAssphage,97065,97.034,0.0,4194,2495
SRR532224,NC_024711.1_1:1.31154,31154,NC_024711,1211417,uncultured crAssphage,97065,97.657,0.0,38093,22193
SRR532224,NC_024711.1_4:1.12015,12015,NC_024711,1211417,uncultured crAssphage,97065,98.226,0.0,15278,8738
SRR532224,NC_024711.1_6:1.5598,5598,NC_024711,1211417,uncultured crAssphage,97065,93.429,0.0,6458,4413
SRR532224,NC_024711.1_9:1.5760,5760,NC_024711,1211417,uncultured crAssphage,97065,95.898,0.0,4879,3023
SRR532231,NC_024711.1_10:1.5928,5928,NC_024711,1211417,uncultured crAssphage,97065,95.898,0.0,4879,3023
SRR532231,NC_024711.1_11:1.3713,3713,NC_024711,1211417,uncultured crAssphage,97065,96.994,0.0,4189,2495
SRR532231,NC_024711.1_1:1.31154,31154,NC_024711,1211417,uncultured crAssphage,97065,97.657,0.0,38093,22193
